time,width,height,weight,hp,strength,powers,protection
07:10,20,103,1338,574,6652,6324.452863264804,910.7669245240163
07:11,63,168,6077,402,4989,6681.085333244372,3076.569273545625
07:12,93,166,3192,661,7397,9907.950442902817,1021.0835665009855
07:13,28,164,1152,686,7234,6458.606690158939,3784.8613897718456
07:14,59,144,5885,173,1973,5337.085124790455,908.4572007150167
07:15,45,195,6631,805,8156,4357.516931648812,2579.0197001477472
07:16,45,110,2267,438,5064,6374.727969269775,4570.5080547949265
07:17,94,124,10565,701,8009,12909.360795690362,5590.533095778963
07:18,25,114,776,846,8586,6065.945126680007,3596.805565887581
07:19,38,196,2741,933,9853,3674.6305881310864,1310.036422578048
07:20,42,104,563,729,7867,2416.9122769604987,1646.2421908800538
07:21,91,235,12513,43,1379,3869.4524952481343,2222.7354434422427
07:22,24,112,958,900,9224,6307.203906544852,2425.1272528595473
07:23,97,134,2503,323,3422,2532.3936112162883,2167.610408170066
07:24,65,248,11775,656,6601,11663.9711287464,8068.081518219202
07:25,52,227,10763,683,6977,9545.284775074655,5060.860486605564
07:26,43,187,4888,937,9827,9150.944005853555,7117.650253664241
07:27,38,175,1072,712,7982,7920.2736701439035,7424.7141184853135
07:28,55,199,2049,24,368,1923.4806504986736,399.24886193138207
07:29,35,210,4683,340,3406,1969.1522488377573,1366.5523585492926
07:30,30,158,1064,612,6623,3342.8294656692415,2562.622328309554
07:31,85,176,6783,592,6706,1627.491263032301,84.1501737138312
07:32,59,203,5036,956,10241,8469.72815466488,3232.1779167546556
07:33,80,150,7399,235,3116,7860.612075144983,5064.895063579941
07:34,73,218,15128,270,3381,6739.924984526664,965.1924605828086
07:35,95,118,5631,366,4162,8836.197569801487,4524.810112393831
07:36,58,248,13025,791,8865,9368.872801300608,7943.805544083381
07:37,77,200,4589,142,1574,4525.546816216336,2684.7075458267013
07:38,47,131,2602,28,1253,933.0514485138004,269.61815466556584
07:39,47,209,9092,680,6837,8051.94642023487,572.9795484164631
07:40,54,106,3466,48,1465,2579.7109344869377,1246.5103054981678
07:41,39,206,5674,849,8589,7548.229290222705,2080.014010356186
07:42,39,225,6115,606,6680,3849.520266481063,1516.211572453192
07:43,21,232,1327,622,6738,2984.8440972627,2552.680417478964
07:44,25,176,3056,46,1430,3745.495732832818,3015.8096988048565
07:45,78,194,431,71,963,711.329274822378,260.4326325617971
07:46,80,115,5570,450,5254,5326.465114910267,3240.3811631778613
07:47,28,147,2474,810,8422,10746.881944447763,1959.6381161151994
07:48,43,245,620,120,2009,479.56229001378955,283.21305846627894
07:49,80,249,1997,203,2295,838.5034217847914,319.7357139194203
07:50,75,129,5496,455,5125,3181.8319674894674,3075.4178252156134
07:51,67,212,12575,67,870,5797.596454901897,3510.258600587442
07:52,56,236,12390,577,6708,2052.3443490896734,188.05253741260518
07:53,26,185,214,821,8422,5672.766002544134,1964.3652481336592
07:54,87,232,2481,967,10515,10165.297810679094,4173.8764477106515
07:55,36,203,1624,756,8026,5000.388698183495,3225.436785180289
07:56,63,214,1931,331,4240,3668.921847776611,2649.29227989142
07:57,75,146,10889,836,8766,6415.372350300084,2318.2890809521996
07:58,75,111,2886,824,8444,6572.775251881993,5121.407270657382
07:59,80,176,5900,741,8195,6801.783317558611,3028.2143895452327
08:00,50,153,3650,936,10066,6248.656004830067,218.2068966039941
08:01,57,191,1283,11,1062,1144.7305055626102,571.0161131838028
08:02,92,168,5859,100,1776,6423.914325444621,5096.767079281174
08:03,22,124,547,777,8109,7284.73566539625,5037.952560803214
08:04,90,116,1307,622,6782,7007.104199628451,6630.573114036302
08:05,99,229,7911,684,7597,11124.597770480012,7371.014103754316
08:06,34,198,4536,635,7287,7129.091906508002,2844.042579938014
08:07,60,146,5220,986,10090,6884.47096327667,3398.247928057236
08:08,97,90,5030,635,6421,5498.832450031032,689.1895298306138
08:09,45,107,3524,703,7123,5050.963552190378,4881.307135771406
08:10,97,115,410,287,3104,1203.6790364725698,638.5121416254078
08:11,60,145,4108,658,6843,1837.5138347838715,741.7198066794508
08:12,41,123,886,545,5467,5486.5332819589075,1419.1043544900278
08:13,36,241,1410,108,1651,1845.555064729674,729.4149746153632
08:14,77,188,499,56,966,984.0100644129109,425.4135521021661
08:15,100,181,715,712,7356,5814.784850466369,2287.328034690244
08:16,50,102,2197,294,3648,2348.7195777183524,2306.0447239792084
08:17,69,203,10272,632,7264,6669.237971337168,3169.3843700860803
08:18,82,163,10603,790,8366,10993.592104212756,9026.50147098252
08:19,40,87,3350,306,3419,5701.420114545141,2299.1137001911043
08:20,61,177,2008,969,9886,10215.16122126266,1760.6090899242927
08:21,66,135,2675,258,3250,1102.126214210305,600.0173387708372
08:22,29,195,234,325,4166,2390.9472342683925,554.1384572909927
08:23,87,217,13079,992,9959,11421.772356565354,5089.262893619531
08:24,94,130,3224,83,1324,1752.1638769795331,1152.3807192442375
08:25,97,130,5133,804,8664,9347.722860975358,8217.351180068574
08:26,43,209,2089,153,2092,2485.4174461737775,896.120987803903
08:27,71,164,11017,312,3222,9083.691425684454,7209.316166847272
08:28,27,224,929,755,7810,8222.48438298707,5538.259497279731
08:29,74,207,1589,580,6176,3488.9472783737174,2605.1913507954687
08:30,38,220,6354,187,2072,1353.5691256386915,1117.4268961971795
08:31,54,229,4817,640,6467,8707.00946043902,6108.420566983798
08:32,29,173,1101,297,3835,3853.5903685730336,1548.4919372145139
08:33,66,161,2309,259,2771,3163.6255847059565,2661.1211851470393
08:34,57,161,7367,515,5490,6747.950848798054,5346.2539377218545
08:35,84,104,5426,660,7586,7984.25201852829,6449.660762959149
08:36,58,168,5932,397,4498,4747.520245209881,518.5378024274405
08:37,73,167,2367,664,7620,6264.835130385622,3077.141802016961
08:38,90,112,2368,137,2143,558.7951723051679,452.3555106441811
08:39,98,98,8566,253,2901,5398.347881777032,1175.6427522200245
08:40,60,214,6309,342,3572,3085.677248363862,750.6840024350789
08:41,54,235,8456,549,6314,4587.9384903064365,33.26610006515388
08:42,40,182,1913,473,5554,3321.0330749041877,1938.7833272513628
08:43,39,99,2930,510,5879,6143.173805657287,4345.519181605235
08:44,48,102,1853,455,4612,4939.431862621766,842.908922953626
08:45,58,113,1649,246,3099,3360.5447946676486,2358.6739926026225
08:46,39,129,3812,208,2742,4917.904945745489,2352.7218137423642
08:47,58,233,11026,131,1600,12111.387634815634,4691.711245419305
08:48,24,170,2657,557,6348,3961.520731771769,3591.486485466743
08:49,26,237,1320,665,7337,6627.164360728033,2685.770373321298
08:50,86,80,4963,107,1666,3134.8435027110336,1404.7913050359489
08:51,63,131,6968,145,2006,2486.036341378605,566.4726241438252
08:52,88,239,16983,611,7079,15217.163892728142,7625.226127140827
08:53,94,110,10156,34,1001,2184.8796718159547,2145.4515780266643
08:54,84,181,14759,597,6447,7219.664415482157,2763.909559576737
08:55,61,174,3491,523,6207,4234.7748359757525,1114.0966794765543
08:56,75,102,4480,335,3851,5601.4681664192885,2368.9226023488372
08:57,59,106,2907,511,5609,7597.686528860522,2987.1074264053905
08:58,92,203,12352,864,9089,12899.398833836074,10102.319858100096
08:59,69,250,814,58,1217,637.1461608275314,353.58002594273563
09:00,47,149,2870,337,4234,2766.191916950408,1091.5648012347572
09:01,40,112,3141,425,4305,2417.8747133097495,557.2683124324266
09:02,25,119,1237,501,5080,3304.347327206917,887.2651712722468
09:03,59,111,185,910,9339,7621.241317203553,2186.234849746366
09:04,54,120,4705,248,2897,3733.184175074157,470.0020327508075
09:05,33,246,4915,246,3270,4219.915598354062,1974.4120203624323
09:06,89,245,4942,447,4530,4790.4366610965335,4387.393342923357
09:07,65,247,9679,289,3720,7315.838891244971,5027.92454366183
09:08,44,210,1478,969,10625,8746.775416785908,5938.130177959754
09:09,22,164,1852,432,4526,4426.568190496786,2886.5081073968286
09:10,35,221,835,708,7139,1778.9672292702421,446.5986960139499
09:11,72,93,274,30,890,406.02432997542667,285.0136446712843
09:12,45,218,9073,324,3743,3546.08759638136,2321.208617877554
09:13,87,247,9043,217,2736,4768.892591412921,3255.3075762424787
09:14,68,200,3000,327,3708,2866.9029290324406,6.123149522660085
09:15,93,183,12687,866,8836,17004.39118998482,15025.919819260522
09:16,54,114,1289,216,2801,2570.5565458195188,1510.0249501167962
09:17,22,95,1636,705,7764,1070.521321333838,586.9001969223154
09:18,77,152,2061,202,2208,1704.1497975526772,826.4740692884133
09:19,48,170,1800,175,1907,2037.3564377348225,652.1002817856053
09:20,97,231,14823,60,1329,8254.34396092874,2.153948009505217
09:21,38,185,4042,507,5745,3198.8979059150915,2048.4549763385826
09:22,24,125,904,54,1211,2079.7105806989252,1155.7313726701257
09:23,51,246,2154,90,1504,1658.921230049249,248.26623923751993
09:24,71,246,17190,463,4643,8383.93515246635,6047.074096091815
09:25,23,232,501,270,3261,1761.7766359980149,1475.1059529162712
09:26,77,179,3958,525,6005,4104.536869362131,2215.070500447001
09:27,63,159,9881,179,2173,9555.962852498404,4294.098745785882
09:28,20,220,3714,870,8940,9377.420211065375,8703.481152009956
09:29,40,146,1820,956,9993,5878.754541751761,5614.460929959653
09:30,45,136,1995,67,942,2271.288286639463,571.5152034186818
09:31,79,148,5647,293,3392,536.7256804841132,297.20358635748727
09:32,27,148,537,245,2744,1544.9226038060724,1078.053661573395
09:33,36,105,2906,31,722,2954.0393213915218,843.9680890812982
09:34,86,196,16684,319,3938,8767.713215573995,7019.01899525204
09:35,20,104,1259,984,9866,5919.252451429522,3087.3242094526595
09:36,36,231,1166,292,3506,2580.889402611898,193.26343372591296
09:37,24,154,1405,994,10789,9135.26404024158,4203.541271749854
09:38,61,204,9230,717,7841,10888.366104323517,2364.063070534536
09:39,20,166,2478,612,6860,5871.9432712015905,5264.710202224967
09:40,66,140,5892,903,9755,5878.028335338202,2324.353454761563
09:41,27,232,1639,33,737,2078.8259247064293,1067.8674580317859
09:42,33,204,6515,516,5211,4127.836448335902,3066.3202306033118
09:43,27,135,1623,877,8878,3605.5724918378596,3315.1549074164523
09:44,36,156,3495,780,8748,3437.7816109922787,697.0040578998154
09:45,53,129,2980,412,4255,4311.187953961475,2405.9449692885905
09:46,44,210,463,892,9612,1674.647615472274,1443.113020873065
09:47,82,157,3772,323,3534,2578.9277245721805,1020.2428902778169
09:48,42,190,5756,749,7581,5599.454011033784,2772.597899781777
09:49,53,245,4424,677,7142,10646.411868903695,1362.4621898673306
09:50,51,196,9039,877,9588,5485.511433578242,4161.780625023309
09:51,90,143,7904,380,4456,5152.099663478248,393.0645927711359
09:52,82,92,1284,809,8759,3235.6570728728693,437.0068809158126
09:53,59,90,3250,692,7305,6685.1325758613275,3974.494423076962
09:54,20,133,1930,486,5339,2572.8497882829142,20.137978923003928
09:55,40,178,5806,335,4270,4329.791095605508,2110.0326517443086
09:56,21,92,501,80,1204,613.6762332993065,54.08055853182574
09:57,56,185,8007,558,5614,9446.949461462704,431.0131135428528
09:58,25,115,464,782,8157,5514.993232929312,2821.432720527809
09:59,40,118,1132,826,9127,3406.4531651151974,1069.7313066365284
10:00,90,89,5542,1000,10731,10904.521662147048,5519.0063301480395
10:01,39,233,906,834,9257,2343.2939796353753,1028.0679872960416
10:02,42,107,2092,367,4384,4249.6414960012025,2817.05778590514
10:03,90,92,7853,896,9079,13046.382177309453,3371.8635613310794
10:04,24,154,3360,68,1546,2772.4767732825526,2082.972033034682
10:05,24,85,1345,426,5128,3683.400664593574,3140.563572431642
10:06,59,182,1767,120,1345,901.0672849295782,408.30722176973137
10:07,89,225,8545,731,7740,8228.715340534245,3154.2229180885474
10:08,25,243,1380,49,1215,908.682976120615,464.0453754026352
10:09,35,130,3775,925,9847,7076.202814848482,1934.7004844396013
10:10,21,197,3635,134,2003,2105.2297257500572,1437.6767032469636
10:11,25,161,311,150,1708,1118.754766735702,40.96568847816275
10:12,95,169,9799,884,9686,12691.619791550675,571.0318270760712
10:13,61,130,1337,67,1438,1414.7241314218236,1192.2320862785596
10:14,75,93,538,999,10395,5581.699629777451,1263.1503417355664
10:15,66,206,4892,453,5480,2544.4767743718953,1705.569321511658
10:16,32,122,2157,758,7968,2353.7844387859714,504.0320068584626
10:17,81,197,15163,573,6104,17658.155333282903,7763.963683344886
10:18,25,169,934,820,9136,8598.353470215181,2784.8594185030306
10:19,68,172,9818,683,7559,14570.673624446612,5231.664092035509
10:20,60,154,8572,264,2728,3834.0312051470128,1880.1039304970961
10:21,83,138,8954,296,3425,8173.312316310488,6989.365112780768
10:22,40,122,1373,77,1650,2039.2715149189792,228.26914979474938
10:23,23,161,2777,704,7237,7662.436251120076,3368.568418061739
10:24,68,222,5836,231,2332,1560.9846142225922,430.8851767161137
10:25,96,250,1425,144,1994,2060.3749144442504,1293.397077408401
10:26,50,128,5792,162,1729,3312.524759147931,959.6885441671491
10:27,58,221,12294,338,4317,8234.184178640757,4995.425515008051
10:28,42,141,2784,914,9545,2347.620891876478,1016.2280649313731
10:29,80,233,14339,425,5033,15976.630384962491,10213.903012055163
10:30,28,112,2649,313,3742,3624.7356868823836,3205.0641705028147
10:31,33,118,1308,425,4882,4820.962414618116,2598.8104457634645
10:32,83,129,3205,572,6178,4087.4463603526283,2595.551802332642
10:33,24,127,2513,464,4862,6244.496553672342,1111.0968941999693
10:34,99,248,13647,225,2929,4679.074925649244,1679.7898447694745
10:35,54,109,2437,608,6838,8291.557390526603,369.4892905745558
10:36,82,222,10638,106,1442,7776.291530212631,1212.5956161454137
10:37,52,149,4838,734,7736,8638.544798238392,8271.040583244618
10:38,82,228,16786,465,5308,11879.250232293412,613.8384576077954
10:39,72,88,660,880,8858,3084.61496003397,973.0214713787472
10:40,24,171,2321,486,5186,5651.2270221158,2013.946752633381
10:41,62,234,3225,318,3468,3666.1935081012525,1562.3829370533247
10:42,33,123,1351,351,4189,2324.0247130332887,507.6177988243891
10:43,25,245,344,141,1538,670.995469704598,419.8821817662116
10:44,55,168,4160,664,7137,8406.649413950989,6303.0178076634475
10:45,30,217,6096,811,8370,3521.268743612819,2396.687090781823
10:46,72,180,5836,705,7489,5369.182331579778,55.25486512480902
10:47,28,250,5241,915,9989,8176.966096930885,2097.7958331385576
10:48,86,146,7966,471,5221,3575.247296260659,2029.4657585493558
10:49,38,208,7008,383,4360,4349.761743655295,1815.4348224874002
10:50,36,111,2606,103,1223,2052.2976575604375,214.70360593508252
10:51,95,108,6902,488,5676,7366.069608940933,6160.694557315155
10:52,76,217,12895,934,9961,16098.053487340145,5449.835879435695
10:53,88,127,3572,404,4051,5994.222210622018,4148.472834607753
10:54,29,188,5078,695,7465,3642.2988451545116,1240.9824076256202
10:55,30,129,3386,667,6799,1890.5830098982524,603.8854539443698
10:56,44,196,7603,64,1441,7155.2873807248725,4049.285468172561
10:57,97,105,4101,528,5307,5202.758309519818,3422.182846031149
10:58,38,152,2961,32,858,389.4993069828971,379.9693678226069
10:59,91,233,6986,725,7605,2854.607394255073,123.18966089905373
11:00,85,126,4518,532,5735,8781.911735263082,8688.090239197667
11:01,70,227,5352,945,9556,3125.523024969587,1612.723759123256
11:02,98,248,21032,589,6328,6874.9439388594665,2692.558187096838
11:03,73,175,2679,399,4448,1306.3464215927518,1264.649577569572
11:04,41,168,4183,567,5720,7943.443153009292,2607.9125156606333
11:05,87,202,6764,177,2058,7644.471603471176,4751.449001889904
11:06,21,144,2514,721,8101,5865.106540876087,895.319307709883
11:07,82,233,7849,365,3931,5001.8234754483365,2832.585328280651
11:08,22,132,1697,734,7639,6929.201941447185,6285.107128145369
11:09,53,119,3438,919,9899,1105.6523802800123,337.2532213026416
11:10,46,200,5405,71,1584,5686.556682462386,3774.3165831852416
11:11,73,145,7310,530,6200,4048.858299483878,979.4271805764237
11:12,49,118,466,955,10373,5932.530685460436,3552.310619935377
11:13,47,236,10046,64,1619,4448.858717709251,2640.023474062299
11:14,24,135,2916,243,3013,3283.6906183821097,1707.6087674008581
11:15,51,233,10743,44,1212,9219.568008744816,4749.25160745095
11:16,57,179,9633,683,7608,8635.8526949286,478.46091832232486
11:17,65,184,2376,88,1667,1506.6746198805633,132.94947787053883
11:18,47,222,1056,673,6769,7818.034308918324,2645.061573889974
11:19,34,125,4171,504,6002,4763.376913010661,1990.7717987556439
11:20,32,108,1840,613,6472,4600.9977119559535,3334.170392010856
11:21,68,109,1491,92,1494,2306.589155239847,1608.009170074044
11:22,81,229,10519,370,4385,3691.4085802769164,2592.4315652623172
11:23,94,134,3734,33,1216,1440.0270449502061,1189.5314688210008
11:24,99,231,19709,143,2025,3436.0465016112253,973.1907399118069
11:25,93,131,4202,573,6404,6100.782617093693,1785.7809496175375
11:26,63,239,4934,989,10204,8248.115710940381,3881.641682572935
11:27,44,177,3997,238,2737,3114.366596628167,1554.6243562853056
11:28,85,237,1168,794,8297,1900.9197777018458,1306.6528869677916
11:29,86,84,3084,228,3220,3299.0008922875313,350.02701655411306
11:30,87,122,10164,394,4113,3557.5593260274245,2929.0799236347852
11:31,46,145,4597,514,5581,6034.103485563304,1811.0433503090899
11:32,29,150,1544,755,7620,1546.68535673935,290.24088272128165
11:33,73,220,13318,35,1271,10873.515768623802,9323.032915096359
11:34,20,250,1150,802,8274,4231.243324775654,2523.6486753551862
11:35,72,88,5916,494,5748,9283.857458462257,7344.6057559046185
11:36,88,102,6937,376,4109,4963.986058946628,618.1109892227576
11:37,49,208,9426,264,2901,3548.522845307964,703.5566908710808
11:38,25,130,1649,514,5752,2795.785843911237,11.888607615939856
11:39,97,104,4237,156,1838,4888.344608949967,3037.2414420352056
11:40,93,120,10704,56,726,6825.965552645332,6533.218422380825
11:41,47,147,5651,819,8734,9280.109560700073,2318.263641954034
11:42,52,113,1473,804,8056,1829.6235735968041,281.22228682228285
11:43,97,210,14547,790,8772,15977.404938558446,11010.710879437365
11:44,91,196,1365,275,3677,2511.181012324685,2343.185282398043
11:45,44,195,3218,484,5276,4280.508417660674,3701.6019379192326
11:46,25,247,5023,496,4988,4555.432060700999,2839.6665847646436
11:47,45,185,7863,803,8655,9619.98266237292,5849.881095543589
11:48,26,105,508,678,7514,2279.3569635778567,2023.0727110151988
11:49,37,86,1578,871,9629,2474.72261881644,1848.0876005869275
11:50,30,146,1207,79,1592,1474.9496466116075,1023.8221238223896
11:51,68,192,11559,92,1700,6075.698643236815,5845.545231427698
11:52,39,250,4517,740,7866,7237.8500713844405,287.263634120862
11:53,93,102,1272,416,4426,3370.6966646589453,2026.7608617316384
11:54,37,211,3164,525,5270,3518.0664337864328,1784.2054868793252
11:55,40,116,3476,751,8431,7265.7479729658535,3201.3395736131133
11:56,38,114,2811,362,4471,5366.284349210672,5026.368338887834
11:57,20,103,288,139,1542,1704.7755365691328,1557.5757624031494
11:58,73,175,10240,938,9521,1506.8556836659982,1396.426137831291
11:59,95,134,7616,544,5598,4208.74544465408,3037.1460191585834
12:00,68,139,5701,386,4775,4165.606568977623,4141.526350903775
12:01,61,133,3065,351,3854,1517.3416968282697,180.65460300951196
12:02,21,212,3593,908,9112,6347.372684268554,3115.0940946141122
12:03,37,96,279,204,2096,1615.3762541689673,119.99780319815066
12:04,63,186,1807,912,9900,1896.2671129934256,241.5760455271719
12:05,53,96,3164,656,7127,5627.856259332128,5290.373357369509
12:06,89,247,3040,551,6191,4260.963470740051,1250.536780989206
12:07,94,132,6139,127,2222,6676.1166379527585,4845.132627843375
12:08,53,201,5512,649,6856,5572.6569152309075,3856.0261407889934
12:09,27,140,1833,173,1982,2070.125222043534,1058.4946138040686
12:10,29,201,4232,737,7978,11196.836248110503,5143.240774709475
12:11,75,240,3151,182,2659,2607.187334827805,1476.4511816637382
12:12,21,109,1968,2,750,1259.9134991151836,1155.766997570658
12:13,25,205,1603,723,7927,4821.5846321432255,3193.769551587673
12:14,91,159,10530,470,4907,15235.838873257568,9435.26756845732
12:15,90,234,2471,504,5519,5567.5364553550335,4398.884661984987
12:16,34,118,2235,560,6341,4747.988849290708,2111.0292559740005
12:17,58,184,7054,408,4240,7751.586179710397,5014.582387562853
12:18,72,93,918,412,4142,1577.2869446415505,1548.5197707306304
12:19,29,235,6455,599,6770,5802.318293233435,5300.745735587334
12:20,60,217,10882,851,9355,5689.202072037266,4095.604127098136
12:21,39,181,1395,348,4278,3470.266056758611,2154.4018691666483
12:22,36,176,903,164,2065,2425.0983764400135,2129.171429361989
12:23,55,135,1984,221,2901,1493.9145728439569,329.5578220362385
12:24,99,166,8042,973,9987,6431.088019635272,1397.145398155761
12:25,72,246,5702,126,1883,4010.247964167733,591.7352659680578
12:26,44,146,6087,815,8237,8311.499874343139,3261.259896004668
12:27,25,104,2086,426,4646,3843.878214977529,1395.0176599879444
12:28,84,95,1957,846,9196,4999.506362734261,2689.23131303942
12:29,99,96,7178,207,3057,2824.5806902070535,2681.104029428187
12:30,34,149,4831,447,4492,2564.895422105081,392.58681167759346
12:31,100,232,19338,843,8845,23287.086348358815,9259.371947037465
12:32,29,184,1589,995,10237,7368.767408348206,958.2077739575973
12:33,82,210,5752,168,1883,2687.602298916425,1281.3161142407616
12:34,57,189,1651,105,1943,2426.137804231417,844.68957717404
12:35,57,111,5711,363,4522,1660.3309417286555,140.42663256242093
12:36,87,244,19545,71,945,17930.231682683017,11399.854029936321
12:37,38,196,2064,137,1730,1896.5820259609854,1157.2331367331185
12:38,27,173,2311,793,8050,1286.210340153306,162.80244885655296
12:39,28,185,2171,294,3925,3747.2057355024745,2426.0996958545065
12:40,55,117,418,767,7857,3186.3528528750267,3069.866729646986
12:41,68,227,7498,458,5470,4816.688880737313,3545.7847323621704
12:42,54,237,7512,450,4659,6377.059728524163,2354.817633796082
12:43,99,124,4585,248,3102,4371.9163258814415,1197.79187320085
12:44,22,248,2452,466,5628,4969.129937247593,2249.647450077764
12:45,68,242,13426,176,1944,3488.9477586207277,2160.7605548256906
12:46,90,162,835,963,9821,6204.3340672503,693.0211194386154
12:47,24,123,1444,839,9151,3104.1051812843107,3065.472185429771
12:48,83,126,1898,160,2380,2762.5126419560715,1642.2578584967016
12:49,47,102,3989,123,2083,2837.468486135657,806.46685992193
12:50,90,206,10267,27,644,3108.720481659758,2563.644064378304
12:51,90,121,3643,805,8206,7023.107098977012,2465.641334844502
12:52,73,204,10280,974,10658,2332.263191841505,872.3757970556371
12:53,57,94,4276,247,3251,3247.0166147135124,2658.9124682736774
12:54,33,120,1044,563,6459,5910.258844845938,2771.0463327690036
12:55,46,140,787,12,989,674.1771587236299,323.6104080462371
12:56,96,111,10124,49,1101,7386.0350873058605,363.91873037191556
12:57,71,250,2406,956,9817,10985.84850427512,919.8598855601598
12:58,34,88,960,949,9921,2255.384324714981,1652.0896144670044
12:59,22,80,1041,254,3249,3366.319449275637,1558.272778006914
13:00,46,158,457,76,1360,717.4067227915372,468.23010369212636
13:01,39,99,3784,20,561,1101.2141851949066,841.8143460921084
13:02,62,85,4980,48,643,4052.217714501866,999.9156902937332
13:03,97,191,12952,392,4053,13409.35424411143,7815.820442143675
13:04,97,212,19550,1000,10901,16079.504649749853,11157.629921446065
13:05,74,202,623,812,8816,6480.868328843639,1266.9589712102663
13:06,27,152,3294,65,1181,443.27124844849226,218.53355472720068
13:07,50,116,773,352,3992,2841.48555328867,905.9501509628908
13:08,66,238,7530,225,2308,1157.1942708279244,389.69081885201143
13:09,98,171,2593,153,2008,1452.2012824374815,1279.2287363915202
13:10,89,142,336,735,7725,6297.208607401353,2876.343053365735
13:11,25,157,2504,694,7021,5823.966847770269,5662.221421743596
13:12,51,182,4417,963,9764,11998.017240838082,6893.311151226941
13:13,25,242,4942,887,9367,7741.876835352874,7325.911343500032
13:14,92,222,12006,788,8678,11605.83476739362,5453.892191563506
13:15,91,224,4999,492,5862,4392.03806456327,1497.938628239422
13:16,60,163,226,500,5419,5512.34915222738,2542.1220032610786
13:17,63,174,4238,737,7477,5952.498409795198,1148.8706407410841
13:18,64,234,11040,190,2260,9567.899272101444,6108.201017996516
13:19,60,224,9737,881,8838,8091.125072257157,7141.281998494945
13:20,35,165,3178,165,2145,1950.7958599462302,242.46327727413717
13:21,89,123,2252,440,4424,5783.171074275006,3951.3329864275142
13:22,47,145,485,189,2105,675.2775150228775,122.5796670567835
13:23,65,238,9620,241,3327,7083.649319389215,4374.531415452052
13:24,68,199,5773,471,4957,3958.1024480523647,2857.117860924499
13:25,71,210,9554,347,3619,5451.605133727423,2954.3356615079265
13:26,96,204,14729,218,2280,1129.3145295151373,175.59638964845539
13:27,87,93,4152,854,9374,5117.654238590931,4084.813250032438
13:28,39,145,2971,252,3076,3323.301083054052,767.3356658492631
13:29,44,91,1212,195,2602,2425.6739406204324,33.0769103822661
13:30,41,123,1590,899,9474,9155.645200279952,5788.39852274475
13:31,37,82,2150,89,1594,1607.3373117247575,755.0291061423028
13:32,83,192,1146,675,7598,7725.299164212322,3382.5946791173797
13:33,77,150,9261,322,3782,9517.156153239644,9317.669942672386
13:34,68,139,2264,139,2151,1875.0651874573946,1654.6846276954807
13:35,98,88,1342,455,4758,899.843992417896,492.7192083632968
13:36,48,231,1436,399,4396,4163.425609501777,1079.3916324001382
13:37,30,220,5825,702,7157,7704.572804105959,2848.3178165980257
13:38,30,178,3775,481,5223,5123.744830662153,3961.295824954688
13:39,65,99,2894,746,7590,5850.958382160165,70.00156503637395
13:40,44,105,2371,186,2013,2015.4671782972036,908.3103820014633
13:41,44,187,7964,817,8178,14879.226968014584,11943.681086417806
13:42,89,88,968,762,8134,2492.0429790282433,2297.8073259149546
13:43,83,157,5613,724,7733,2846.667313715059,1117.4198410428028
13:44,36,129,3857,853,9179,5827.768974837174,4360.23888165227
13:45,65,161,7019,62,1312,4601.7275171214105,1114.5232509318807
13:46,68,207,1156,917,9891,4705.524617940573,2582.236375643775
13:47,51,209,8323,492,5689,7119.058420942289,3537.0019635573826
13:48,22,176,2218,32,1307,2408.9551022898504,1229.3410105283147
13:49,42,82,2108,160,2049,2545.9589584597966,278.84287410319024
13:50,76,216,4239,452,5313,7286.858476772348,3452.7161518491653
13:51,22,141,978,593,6899,6875.70317508478,3103.8120914545925
13:52,30,186,4837,55,1066,1659.3264967827145,916.5941735948722
13:53,23,110,1299,519,5817,6152.063676220895,3428.7721703790344
13:54,69,134,2678,296,3309,3010.330159699384,834.0840901224155
13:55,28,185,1624,9,348,1544.5340346914907,161.41394517901188
13:56,42,241,9610,344,4145,9372.795042728505,2927.048159254653
13:57,39,207,5344,233,2660,5861.737802269737,2518.2129045091956
13:58,28,212,3143,816,8303,10331.898956064168,3949.461051202938
13:59,61,151,1878,404,4724,4375.727039215901,3867.6505979737894
14:00,95,248,18947,829,8674,26148.648085535675,21069.980599084764
14:01,86,108,2300,103,1697,2433.2269015345987,14.298717384186185
14:02,89,132,3328,60,804,2308.1444611571706,1317.8114615357872
14:03,77,189,12496,979,10339,4545.4333287243835,2760.0558635791735
14:04,32,125,665,83,1248,936.4100412382054,600.2451493745365
14:05,44,204,1376,654,6756,6748.851398534386,5605.611894054681
14:06,98,214,415,251,2535,1955.26133542745,570.1166838084721
14:07,46,138,933,857,9024,6916.480942019418,3591.0402811767335
14:08,20,160,1834,386,4699,1731.8513367342375,826.7018097307346
14:09,94,218,5177,759,7742,9998.386495862578,603.0101968521225
14:10,41,232,821,454,4659,4616.7915766015385,3007.7455960413904
14:11,100,210,3762,771,8147,4309.457746971933,478.3637462027608
14:12,60,124,5959,406,4852,6450.682011913568,5717.190843374004
14:13,66,145,1364,977,10174,9113.453303750932,7366.881400241427
14:14,73,150,7827,227,2344,7797.932498271593,7101.770783442839
14:15,72,136,8975,77,990,4325.386570294878,374.2226399486488
14:16,32,88,288,440,5027,1102.6573601300659,228.61616191697922
14:17,58,107,2556,523,6142,3705.534531999785,1149.167601206541
14:18,72,149,1723,108,1689,1942.8008331100655,935.7855521249794
14:19,37,137,558,390,4597,2697.0647923965957,1677.060840918664
